x1	x2	x3	x4	x5	x6	x7	x8	x9	x:	x;	x<	x=	x>	u1	u2	u3	u4	u5	u6	u7	u8	error	numIter	cpuTime	cpuTimeSearchDirection	cpuTimeLineSearch	cpuTimeKKTError
-0.000102	0.027094	-0.000379	0.060253	-0.000373	0.057621	0.000082	-0.006220	0.627490	-0.013413	1.293916	-0.010662	1.277296	0.002142	0.013640	9.938158	0.074916	-2.488794	0.054198	0.097957	-0.000632	0.000915	0.000325	5.000000	623.891000	618.231999	0.000000	0.000000
-0.000108	0.027724	-0.000393	0.061550	-0.000383	0.058902	0.000084	-0.006438	0.632730	-0.013671	1.300908	-0.010836	1.284805	0.002160	0.014389	9.939969	0.075251	-2.510122	0.054359	0.098063	-0.000635	0.000921	0.000320	5.000000	580.919999	575.147000	0.000000	0.000000
-0.000115	0.028359	-0.000406	0.062855	-0.000394	0.060191	0.000086	-0.006659	0.637915	-0.013927	1.307734	-0.011011	1.292136	0.002177	0.015119	9.941694	0.075580	-2.530907	0.054515	0.098166	-0.000637	0.000927	0.000315	5.000000	579.828999	574.044000	0.000000	0.000000
-0.000121	0.029000	-0.000420	0.064166	-0.000405	0.061486	0.000088	-0.006883	0.643047	-0.014180	1.314398	-0.011188	1.299294	0.002194	0.015830	9.943337	0.075902	-2.551162	0.054667	0.098266	-0.000639	0.000932	0.000310	5.000000	597.442000	591.718000	0.000000	0.000000
-0.000128	0.029645	-0.000435	0.065483	-0.000417	0.062789	0.000090	-0.007110	0.648127	-0.014430	1.320904	-0.011366	1.306282	0.002211	0.016521	9.944902	0.076216	-2.570899	0.054814	0.098364	-0.000641	0.000938	0.000305	5.000000	580.679000	574.940001	0.000000	0.000000
-0.000136	0.030296	-0.000449	0.066808	-0.000428	0.064099	0.000093	-0.007340	0.653157	-0.014677	1.327255	-0.011547	1.313105	0.002228	0.017191	9.946392	0.076522	-2.590132	0.054957	0.098458	-0.000643	0.000944	0.000300	5.000000	615.054000	609.305999	0.000000	0.000000
-0.000143	0.030952	-0.000464	0.068138	-0.000440	0.065415	0.000095	-0.007573	0.658136	-0.014922	1.333456	-0.011730	1.319766	0.002244	0.017839	9.947813	0.076818	-2.608873	0.055094	0.098551	-0.000645	0.000950	0.000295	5.000000	680.057999	674.288999	0.000000	0.000000
-0.000151	0.031612	-0.000479	0.069474	-0.000452	0.066738	0.000097	-0.007808	0.663068	-0.015163	1.339509	-0.011914	1.326270	0.002261	0.018462	9.949167	0.077104	-2.627133	0.055227	0.098640	-0.000647	0.000956	0.000288	5.000000	580.008000	574.199000	0.000000	0.000000
-0.000159	0.032278	-0.000494	0.070817	-0.000464	0.068068	0.000099	-0.008047	0.667952	-0.015401	1.345418	-0.012101	1.332619	0.002276	0.019058	9.950457	0.077376	-2.644923	0.055353	0.098728	-0.000649	0.000962	0.000280	5.000000	580.133000	574.362998	0.000000	0.000000
-0.000167	0.032948	-0.000510	0.072165	-0.000476	0.069403	0.000102	-0.008289	0.672790	-0.015636	1.351187	-0.012290	1.338818	0.002292	0.019624	9.951686	0.077633	-2.662256	0.055474	0.098813	-0.000652	0.000968	0.000270	5.000000	580.480000	574.664999	0.000000	0.000000
-0.000175	0.033623	-0.000526	0.073519	-0.000488	0.070745	0.000104	-0.008534	0.677583	-0.015868	1.356819	-0.012481	1.344870	0.002308	0.020156	9.952855	0.077871	-2.679140	0.055587	0.098897	-0.000655	0.000975	0.000258	5.000000	579.611000	573.780002	0.000000	0.000000
-0.000184	0.034303	-0.000542	0.074879	-0.000501	0.072093	0.000106	-0.008782	0.682332	-0.016097	1.362317	-0.012674	1.350779	0.002323	0.020649	9.953966	0.078088	-2.695587	0.055691	0.098978	-0.000658	0.000981	0.000244	5.000000	581.460999	575.767999	0.000000	0.000000
-0.000193	0.034988	-0.000558	0.076244	-0.000514	0.073447	0.000109	-0.009034	0.687039	-0.016323	1.367685	-0.012869	1.356547	0.002338	0.021098	9.955021	0.078280	-2.711606	0.055787	0.099057	-0.000662	0.000987	0.000228	5.000000	580.644000	574.932000	0.000000	0.000000
-0.000202	0.035677	-0.000574	0.077614	-0.000526	0.074806	0.000111	-0.009289	0.691703	-0.016547	1.372925	-0.013067	1.362179	0.002353	0.021501	9.956022	0.078445	-2.727208	0.055873	0.099135	-0.000666	0.000994	0.000211	5.000000	624.449000	618.765000	0.000000	0.000000
-0.000211	0.036371	-0.000591	0.078989	-0.000540	0.076171	0.000113	-0.009547	0.696327	-0.016768	1.378041	-0.013267	1.367677	0.002367	0.021857	9.956971	0.078583	-2.742401	0.055949	0.099211	-0.000671	0.001000	0.000193	5.000000	580.000000	574.295999	0.000000	0.000000
-0.000221	0.037070	-0.000608	0.080370	-0.000553	0.077541	0.000116	-0.009809	0.700911	-0.016988	1.383035	-0.013470	1.373045	0.002382	0.022169	9.957872	0.078696	-2.757197	0.056017	0.099285	-0.000676	0.001007	0.000174	5.000000	581.032000	575.350001	0.000000	0.000000
-0.000231	0.037773	-0.000625	0.081755	-0.000567	0.078917	0.000118	-0.010075	0.705455	-0.017205	1.387911	-0.013675	1.378285	0.002396	0.022441	9.958729	0.078787	-2.771605	0.056076	0.099357	-0.000682	0.001014	0.000156	5.000000	580.388000	574.708999	0.000000	0.000000
-0.000241	0.038481	-0.000642	0.083146	-0.000580	0.080298	0.000120	-0.010345	0.709962	-0.017421	1.392671	-0.013883	1.383402	0.002410	0.022673	9.959537	0.078857	-2.785634	0.056128	0.099428	-0.000688	0.001020	0.000937	4.000000	464.917000	459.649002	0.000000	0.000000
-0.000252	0.039193	-0.000660	0.084541	-0.000594	0.081684	0.000123	-0.010620	0.714432	-0.017635	1.397318	-0.014093	1.388397	0.002424	0.022882	9.960317	0.078918	-2.799299	0.056174	0.099498	-0.000694	0.001027	0.000916	4.000000	464.391001	459.074001	0.000000	0.000000
-0.000263	0.039910	-0.000678	0.085940	-0.000609	0.083075	0.000125	-0.010898	0.718866	-0.017849	1.401854	-0.014307	1.393273	0.002437	0.023067	9.961065	0.078968	-2.812607	0.056216	0.099566	-0.000700	0.001034	0.000855	4.000000	464.029001	458.698000	0.000000	0.000000
-0.000274	0.040631	-0.000695	0.087344	-0.000623	0.084470	0.000128	-0.011182	0.723264	-0.018061	1.406283	-0.014523	1.398034	0.002451	0.023230	9.961782	0.079012	-2.825567	0.056254	0.099632	-0.000707	0.001041	0.000805	4.000000	507.435000	502.139000	0.000000	0.000000
-0.000285	0.041356	-0.000714	0.088753	-0.000638	0.085871	0.000130	-0.011470	0.727628	-0.018272	1.410607	-0.014742	1.402682	0.002464	0.023375	9.962471	0.079049	-2.838187	0.056289	0.099697	-0.000713	0.001048	0.000764	4.000000	463.992000	458.693001	0.000000	0.000000
-0.000296	0.042086	-0.000732	0.090166	-0.000652	0.087276	0.000133	-0.011763	0.731958	-0.018481	1.414828	-0.014965	1.407219	0.002477	0.023503	9.963134	0.079081	-2.850475	0.056320	0.099761	-0.000720	0.001055	0.000728	4.000000	464.072000	458.758000	0.000000	0.000000
-0.000308	0.042820	-0.000751	0.091582	-0.000668	0.088685	0.000135	-0.012061	0.736256	-0.018690	1.418949	-0.015190	1.411649	0.002491	0.023616	9.963772	0.079109	-2.862441	0.056348	0.099824	-0.000726	0.001063	0.000716	4.000000	463.961000	458.597999	0.000000	0.000000
-0.000321	0.043558	-0.000769	0.093003	-0.000683	0.090099	0.000138	-0.012363	0.740522	-0.018897	1.422973	-0.015419	1.415975	0.002504	0.023713	9.964386	0.079134	-2.874091	0.056374	0.099885	-0.000733	0.001070	0.000764	4.000000	464.104000	458.794999	0.000000	0.000000
-0.000333	0.044301	-0.000788	0.094428	-0.000698	0.091517	0.000140	-0.012670	0.744756	-0.019102	1.426901	-0.015651	1.420197	0.002516	0.023796	9.964978	0.079155	-2.885434	0.056397	0.099945	-0.000739	0.001077	0.000792	4.000000	464.446000	459.149999	0.000000	0.000000
-0.000346	0.045048	-0.000808	0.095857	-0.000714	0.092939	0.000143	-0.012982	0.748960	-0.019306	1.430736	-0.015886	1.424320	0.002529	0.023865	9.965549	0.079174	-2.896475	0.056417	0.100004	-0.000746	0.001085	0.000878	4.000000	464.343000	459.054000	0.000000	0.000000
-0.000359	0.045799	-0.000827	0.097290	-0.000730	0.094365	0.000145	-0.013299	0.753134	-0.019508	1.434480	-0.016125	1.428345	0.002542	0.023929	9.966099	0.079198	-2.907224	0.056436	0.100061	-0.000752	0.001092	0.000058	5.000000	589.794000	583.973000	0.000000	0.000000
-0.000373	0.046554	-0.000847	0.098726	-0.000746	0.095796	0.000148	-0.013621	0.757279	-0.019708	1.438135	-0.016367	1.432274	0.002554	0.023970	9.966629	0.079210	-2.917685	0.056452	0.100118	-0.000758	0.001100	0.000056	5.000000	623.229001	617.549999	0.000000	0.000000
-0.000386	0.047314	-0.000866	0.100166	-0.000763	0.097230	0.000150	-0.013948	0.761396	-0.019907	1.441704	-0.016612	1.436111	0.002567	0.023996	9.967140	0.079219	-2.927867	0.056465	0.100173	-0.000764	0.001107	0.000075	5.000000	613.241999	607.402000	0.000000	0.000000
-0.000400	0.048077	-0.000886	0.101609	-0.000780	0.098668	0.000153	-0.014279	0.765486	-0.020103	1.445188	-0.016861	1.439856	0.002579	0.024008	9.967633	0.079225	-2.937774	0.056475	0.100228	-0.000771	0.001115	0.000101	5.000000	579.390000	573.609000	0.000000	0.000000
-0.000415	0.048845	-0.000907	0.103056	-0.000797	0.100110	0.000155	-0.014616	0.769548	-0.020298	1.448590	-0.017113	1.443513	0.002591	0.024006	9.968109	0.079227	-2.947415	0.056483	0.100281	-0.000777	0.001123	0.000129	5.000000	580.593000	574.925001	0.000000	0.000000
-0.000430	0.049616	-0.000927	0.104507	-0.000814	0.101555	0.000158	-0.014957	0.773584	-0.020490	1.451911	-0.017368	1.447084	0.002604	0.023991	9.968568	0.079227	-2.956795	0.056489	0.100333	-0.000783	0.001130	0.000160	5.000000	579.819000	573.979001	0.000000	0.000000
-0.000445	0.050392	-0.000948	0.105960	-0.000831	0.103004	0.000161	-0.015304	0.777595	-0.020681	1.455154	-0.017627	1.450570	0.002616	0.025453	9.968356	0.080059	-2.965883	0.056781	0.100368	-0.000761	0.001129	0.000550	5.000000	580.817000	575.086999	0.000000	0.000000
-0.000460	0.051171	-0.000968	0.107417	-0.000849	0.104456	0.000163	-0.015655	0.781581	-0.020870	1.458320	-0.017890	1.453973	0.002628	0.026885	9.968143	0.080872	-2.974722	0.057066	0.100403	-0.000739	0.001128	0.000571	5.000000	581.193000	575.469998	0.000000	0.000000
-0.000476	0.051955	-0.000989	0.108877	-0.000867	0.105912	0.000166	-0.015998	0.785541	-0.021050	1.461411	-0.018146	1.457296	0.002639	0.028287	9.967927	0.081669	-2.983317	0.057345	0.100436	-0.000718	0.001127	0.000591	5.000000	622.471000	616.796001	0.000000	0.000000
-0.000492	0.052742	-0.001010	0.110340	-0.000885	0.107371	0.000169	-0.016333	0.789478	-0.021221	1.464427	-0.018398	1.460538	0.002650	0.029660	9.967709	0.082448	-2.991675	0.057617	0.100470	-0.000697	0.001126	0.000611	5.000000	579.486999	573.716001	0.000000	0.000000
-0.000509	0.053534	-0.001032	0.111806	-0.000904	0.108833	0.000171	-0.016659	0.793390	-0.021385	1.467372	-0.018644	1.463703	0.002661	0.031006	9.967489	0.083211	-2.999800	0.057883	0.100503	-0.000676	0.001125	0.000631	5.000000	579.592000	573.880002	0.000000	0.000000
-0.000526	0.054329	-0.001053	0.113274	-0.000923	0.110298	0.000174	-0.016977	0.797279	-0.021540	1.470247	-0.018885	1.466793	0.002672	0.032323	9.967268	0.083959	-3.007699	0.058144	0.100535	-0.000656	0.001124	0.000651	5.000000	580.515000	574.712999	0.000000	0.000000
-0.000543	0.055128	-0.001075	0.114746	-0.000942	0.111766	0.000177	-0.017287	0.801146	-0.021688	1.473053	-0.019121	1.469809	0.002682	0.033614	9.967044	0.084691	-3.015376	0.058398	0.100567	-0.000636	0.001123	0.000671	5.000000	580.313000	574.639000	0.000000	0.000000
-0.000560	0.055931	-0.001097	0.116220	-0.000961	0.113238	0.000179	-0.017590	0.804991	-0.021829	1.475793	-0.019352	1.472753	0.002691	0.034879	9.966819	0.085408	-3.022837	0.058647	0.100598	-0.000616	0.001122	0.000690	5.000000	579.783000	574.007000	0.000000	0.000000
-0.000578	0.056738	-0.001118	0.117698	-0.000980	0.114712	0.000182	-0.017884	0.808814	-0.021962	1.478467	-0.019577	1.475626	0.002700	0.036117	9.966592	0.086110	-3.030087	0.058890	0.100629	-0.000597	0.001121	0.000709	5.000000	580.362000	574.614000	0.000000	0.000000
-0.000596	0.057549	-0.001141	0.119177	-0.001000	0.116189	0.000185	-0.018170	0.812616	-0.022089	1.481078	-0.019797	1.478431	0.002709	0.037330	9.966364	0.086798	-3.037130	0.059127	0.100659	-0.000578	0.001120	0.000728	5.000000	622.031999	616.298999	0.000000	0.000000
-0.000614	0.058364	-0.001163	0.120660	-0.001020	0.117669	0.000187	-0.018449	0.816397	-0.022209	1.483627	-0.020012	1.481170	0.002718	0.038518	9.966133	0.087471	-3.043970	0.059359	0.100689	-0.000560	0.001119	0.000746	5.000000	579.625999	573.898000	0.000000	0.000000
-0.000633	0.059182	-0.001185	0.122145	-0.001040	0.119151	0.000190	-0.018720	0.820159	-0.022323	1.486115	-0.020222	1.483843	0.002726	0.039682	9.965900	0.088131	-3.050614	0.059585	0.100719	-0.000542	0.001118	0.000764	5.000000	579.486999	573.792000	0.000000	0.000000
-0.000652	0.060004	-0.001207	0.123632	-0.001060	0.120636	0.000193	-0.018984	0.823901	-0.022431	1.488544	-0.020427	1.486452	0.002733	0.040821	9.965665	0.088777	-3.057065	0.059806	0.100748	-0.000524	0.001117	0.000781	5.000000	579.730000	573.978001	0.000000	0.000000
-0.000671	0.060830	-0.001230	0.125122	-0.001081	0.122124	0.000196	-0.019240	0.827625	-0.022533	1.490916	-0.020627	1.488999	0.002741	0.041937	9.965428	0.089410	-3.063327	0.060022	0.100777	-0.000507	0.001116	0.000797	5.000000	579.138000	573.365999	0.000000	0.000000
-0.000690	0.061659	-0.001252	0.126614	-0.001102	0.123614	0.000198	-0.019489	0.831330	-0.022629	1.493231	-0.020822	1.491486	0.002748	0.043030	9.965189	0.090029	-3.069404	0.060233	0.100806	-0.000490	0.001115	0.000813	5.000000	579.809001	574.076999	0.000000	0.000000
-0.000710	0.062492	-0.001275	0.128108	-0.001123	0.125107	0.000201	-0.019731	0.835017	-0.022720	1.495491	-0.021013	1.493914	0.002754	0.044099	9.964947	0.090635	-3.075302	0.060439	0.100834	-0.000473	0.001114	0.000829	5.000000	624.214001	618.498001	0.000000	0.000000
-0.000730	0.063329	-0.001298	0.129605	-0.001144	0.126602	0.000204	-0.019965	0.838686	-0.022806	1.497698	-0.021198	1.496284	0.002761	0.045146	9.964702	0.091229	-3.081023	0.060640	0.100862	-0.000456	0.001113	0.000844	5.000000	588.616001	582.916001	0.000000	0.000000
-0.000750	0.064170	-0.001321	0.131103	-0.001165	0.128099	0.000207	-0.020193	0.842338	-0.022886	1.499853	-0.021379	1.498597	0.002767	0.046170	9.964455	0.091810	-3.086572	0.060836	0.100889	-0.000440	0.001112	0.000860	5.000000	579.897000	574.068999	0.000000	0.000000
-0.000770	0.065014	-0.001344	0.132604	-0.001186	0.129599	0.000209	-0.020413	0.845974	-0.022962	1.501957	-0.021554	1.500856	0.002772	0.047172	9.964204	0.092378	-3.091953	0.061027	0.100916	-0.000425	0.001111	0.000875	5.000000	598.129001	592.286001	0.000000	0.000000
-0.000791	0.065862	-0.001367	0.134107	-0.001208	0.131101	0.000212	-0.020627	0.849593	-0.023033	1.504011	-0.021726	1.503062	0.002777	0.048153	9.963950	0.092933	-3.097169	0.061213	0.100943	-0.000409	0.001109	0.000890	5.000000	590.872000	585.085000	0.000000	0.000000
-0.000811	0.066713	-0.001390	0.135612	-0.001230	0.132605	0.000215	-0.020834	0.853197	-0.023099	1.506016	-0.021892	1.505215	0.002782	0.049112	9.963693	0.093477	-3.102224	0.061394	0.100969	-0.000394	0.001108	0.000905	5.000000	591.043000	585.155999	0.000000	0.000000
-0.000832	0.067568	-0.001413	0.137119	-0.001252	0.134112	0.000218	-0.021034	0.856785	-0.023161	1.507975	-0.022054	1.507317	0.002787	0.050050	9.963432	0.094008	-3.107122	0.061571	0.100995	-0.000379	0.001107	0.000920	5.000000	590.830999	585.021000	0.000000	0.000000
-0.000853	0.068427	-0.001436	0.138628	-0.001274	0.135620	0.000220	-0.021227	0.860358	-0.023219	1.509887	-0.022211	1.509370	0.002791	0.050967	9.963167	0.094528	-3.111865	0.061743	0.101021	-0.000365	0.001106	0.000936	5.000000	599.976001	594.210000	0.000000	0.000000
-0.000875	0.069289	-0.001459	0.140139	-0.001296	0.137130	0.000223	-0.021414	0.863916	-0.023273	1.511754	-0.022364	1.511374	0.002795	0.051864	9.962898	0.095036	-3.116458	0.061911	0.101047	-0.000350	0.001105	0.000953	5.000000	590.947000	585.149999	0.000000	0.000000
-0.000896	0.070154	-0.001483	0.141652	-0.001319	0.138643	0.000226	-0.021595	0.867460	-0.023323	1.513578	-0.022512	1.513331	0.002799	0.052740	9.962625	0.095532	-3.120903	0.062074	0.101072	-0.000336	0.001104	0.000970	5.000000	590.658000	584.868001	0.000000	0.000000
-0.000918	0.071024	-0.001506	0.143166	-0.001341	0.140157	0.000229	-0.021769	0.870991	-0.023369	1.515358	-0.022656	1.515242	0.002802	0.053597	9.962348	0.096017	-3.125205	0.062233	0.101097	-0.000323	0.001103	0.000988	5.000000	591.201000	585.344000	0.000000	0.000000
-0.000940	0.071896	-0.001529	0.144682	-0.001364	0.141673	0.000232	-0.021937	0.874507	-0.023412	1.517097	-0.022796	1.517109	0.002805	0.054435	9.962066	0.096491	-3.129365	0.062388	0.101121	-0.000309	0.001102	0.000018	6.000000	709.743000	703.463999	0.000000	0.000000
-0.000962	0.072773	-0.001553	0.146200	-0.001387	0.143191	0.000234	-0.022099	0.878011	-0.023452	1.518795	-0.022931	1.518931	0.002808	0.055252	9.961780	0.096953	-3.133387	0.062538	0.101146	-0.000296	0.001101	0.000018	6.000000	709.525000	703.194000	0.000000	0.000000
-0.000984	0.073652	-0.001576	0.147720	-0.001410	0.144711	0.000237	-0.022255	0.881502	-0.023488	1.520453	-0.023062	1.520710	0.002811	0.056051	9.961489	0.097405	-3.137274	0.062684	0.101170	-0.000284	0.001100	0.000018	6.000000	745.119000	738.615001	0.000000	0.000000
-0.001006	0.074536	-0.001600	0.149241	-0.001433	0.146233	0.000240	-0.022405	0.884980	-0.023522	1.522072	-0.023189	1.522448	0.002813	0.056832	9.961192	0.097846	-3.141030	0.062826	0.101194	-0.000271	0.001099	0.000019	6.000000	746.895000	740.504001	0.000000	0.000000
-0.001029	0.075422	-0.001623	0.150764	-0.001456	0.147756	0.000243	-0.022549	0.888446	-0.023552	1.523654	-0.023312	1.524145	0.002815	0.057594	9.960891	0.098277	-3.144656	0.062964	0.101217	-0.000259	0.001098	0.000019	6.000000	709.778000	703.439999	0.000000	0.000000
-0.001051	0.076312	-0.001647	0.152289	-0.001480	0.149281	0.000246	-0.022687	0.891900	-0.023579	1.525199	-0.023430	1.525803	0.002817	0.058338	9.960585	0.098698	-3.148155	0.063098	0.101241	-0.000247	0.001097	0.000019	6.000000	710.351999	704.042999	0.000000	0.000000
-0.001074	0.077206	-0.001670	0.153815	-0.001503	0.150807	0.000249	-0.022820	0.895343	-0.023604	1.526708	-0.023545	1.527422	0.002818	0.059064	9.960273	0.099109	-3.151531	0.063228	0.101264	-0.000235	0.001096	0.000019	6.000000	713.273000	706.716000	0.000000	0.000000
-0.001097	0.078103	-0.001694	0.155342	-0.001527	0.152336	0.000251	-0.022947	0.898774	-0.023627	1.528181	-0.023656	1.529003	0.002820	0.059773	9.959956	0.099510	-3.154786	0.063354	0.101287	-0.000224	0.001095	0.000019	6.000000	722.197000	715.823001	0.000000	0.000000
-0.001120	0.079004	-0.001718	0.156871	-0.001550	0.153865	0.000254	-0.023068	0.902195	-0.023647	1.529621	-0.023763	1.530547	0.002821	0.060466	9.959633	0.099901	-3.157922	0.063476	0.101310	-0.000213	0.001094	0.000019	6.000000	709.021000	702.624001	0.000000	0.000000
-0.001143	0.079908	-0.001741	0.158401	-0.001574	0.155397	0.000257	-0.023184	0.905604	-0.023664	1.531027	-0.023866	1.532056	0.002822	0.061142	9.959304	0.100284	-3.160943	0.063595	0.101332	-0.000202	0.001093	0.000019	6.000000	710.832000	704.587001	0.000000	0.000000
-0.001166	0.080815	-0.001765	0.159933	-0.001598	0.156929	0.000260	-0.023295	0.909004	-0.023680	1.532400	-0.023965	1.533529	0.002822	0.061802	9.958970	0.100657	-3.163850	0.063710	0.101354	-0.000191	0.001091	0.000019	6.000000	716.666999	710.419000	0.000000	0.000000
-0.001190	0.081726	-0.001789	0.161466	-0.001622	0.158464	0.000263	-0.023401	0.912393	-0.023693	1.533742	-0.024061	1.534969	0.002823	0.062446	9.958631	0.101023	-3.166646	0.063822	0.101376	-0.000181	0.001090	0.000019	6.000000	711.047000	704.594001	0.000000	0.000000
-0.001213	0.082640	-0.001812	0.163000	-0.001646	0.159999	0.000265	-0.023502	0.915773	-0.023704	1.535053	-0.024152	1.536375	0.002823	0.063075	9.958285	0.101379	-3.169334	0.063930	0.101398	-0.000170	0.001089	0.000019	6.000000	710.163000	703.808001	0.000000	0.000000
-0.001237	0.083557	-0.001836	0.164536	-0.001670	0.161536	0.000268	-0.023597	0.919143	-0.023713	1.536334	-0.024241	1.537749	0.002823	0.063690	9.957935	0.101728	-3.171915	0.064035	0.101420	-0.000160	0.001088	0.000019	6.000000	717.111000	710.726999	0.000000	0.000000
-0.001260	0.084478	-0.001860	0.166073	-0.001695	0.163075	0.000271	-0.023688	0.922503	-0.023720	1.537585	-0.024326	1.539091	0.002823	0.064290	9.957579	0.102070	-3.174393	0.064137	0.101441	-0.000150	0.001087	0.000019	6.000000	722.858000	716.367002	0.000000	0.000000
-0.001284	0.085402	-0.001883	0.167611	-0.001719	0.164615	0.000274	-0.023774	0.925855	-0.023726	1.538807	-0.024407	1.540403	0.002822	0.064876	9.957217	0.102404	-3.176769	0.064236	0.101463	-0.000141	0.001086	0.000019	6.000000	708.074000	701.793000	0.000000	0.000000
-0.001308	0.086330	-0.001907	0.169151	-0.001744	0.166156	0.000277	-0.023855	0.929197	-0.023730	1.540002	-0.024485	1.541684	0.002822	0.065449	9.956850	0.102732	-3.179045	0.064332	0.101484	-0.000131	0.001085	0.000019	6.000000	709.066000	702.757000	0.000000	0.000000
-0.001332	0.087260	-0.001931	0.170691	-0.001768	0.167698	0.000280	-0.023932	0.932532	-0.023732	1.541169	-0.024559	1.542936	0.002821	0.066008	9.956479	0.103053	-3.181224	0.064425	0.101505	-0.000122	0.001084	0.000019	6.000000	710.623000	704.389000	0.000000	0.000000
-0.001356	0.088195	-0.001955	0.172233	-0.001793	0.169242	0.000282	-0.024004	0.935857	-0.023732	1.542309	-0.024631	1.544160	0.002820	0.066555	9.956102	0.103367	-3.183308	0.064515	0.101526	-0.000113	0.001083	0.000018	6.000000	709.195000	702.911999	0.000000	0.000000
-0.001380	0.089132	-0.001978	0.173776	-0.001817	0.170786	0.000285	-0.024071	0.939175	-0.023731	1.543424	-0.024699	1.545356	0.002819	0.067090	9.955720	0.103676	-3.185299	0.064602	0.101546	-0.000104	0.001082	0.000018	6.000000	801.775000	795.436000	0.000000	0.000000
